datetime,avg_temp,dew,humidity,sealevelpressure,winddir,solarradiation,windspeed,precipprob,preciptype,max_temperature,Intensity,region,Flood Risk
17-01-2018,28.7,18.2,54.8,1011.3,225.3,218.8,18.8,0,0,31.93621826,0,Mumbai,0
18-01-2018,28.8,16.9,50.9,1012.1,153.8,223.5,19.6,0,0,32.00370026,0,Mumbai,0
19-01-2018,27.3,15,48.5,1013.1,182.1,223.1,29.2,0,0,30.71737289,0,Mumbai,0
20-01-2018,27.2,15.9,51.6,1012.2,162.7,224.3,20.9,0,0,31.45939064,0,Mumbai,0
21-01-2018,27.3,15.7,51,1010.7,149.4,223.4,16.6,0,0,31.40210724,0,Mumbai,0
22-01-2018,26.3,17.3,59.9,1009.7,183.8,214.3,19,0,0,30.61529541,0,Mumbai,0
23-01-2018,24.7,17.6,66.5,1011,227.1,217.9,25.2,100,1,29.38844872,0,Mumbai,0
24-01-2018,24.1,14.6,56.9,1011.5,203.2,233.7,47.8,0,0,28.65174675,0,Mumbai,0
25-01-2018,25.1,14.9,54.8,1010.6,184.7,235.4,23.8,0,0,29.523489,0,Mumbai,0
26-01-2018,25.5,14,50.4,1010.5,157.9,236.5,19.6,0,0,30.77839851,0,Mumbai,0
27-01-2018,25.3,13.2,48.7,1010.8,210.7,233.5,20.7,0,0,29.89621735,0,Mumbai,0
28-01-2018,24.9,13.6,51.2,1011.9,221.9,218.6,18.3,0,0,29.58639908,0,Mumbai,0
29-01-2018,25.9,16.3,56.8,1012.5,125.1,212.6,15.3,0,0,30.54599571,0,Mumbai,0
30-01-2018,28.2,14.1,45.8,1013,129.3,226.8,18.9,0,0,31.96658325,0,Mumbai,0
31-01-2018,28,12.6,42.3,1013.4,144.3,240.4,16.6,0,0,34.14428711,0,Mumbai,0
01-02-2018,27,14.5,48.1,1013.2,156.4,243.6,18.9,0,0,32.58958054,0,Mumbai,0
02-02-2018,27.1,16.7,54.5,1011.8,223.4,238.9,18.8,100,1,31.46199417,0,Mumbai,0
03-02-2018,27.1,16.8,54.6,1011.4,253.7,233.2,21.7,0,0,31.73263741,0,Mumbai,0
04-02-2018,27.3,15.8,50.5,1011.4,170.8,230.8,19,0,0,31.85870361,0,Mumbai,0
05-02-2018,27,17.4,56.8,1013,185.6,220.4,17.7,0,0,31.81974983,0,Mumbai,0
06-02-2018,27.4,18,58,1013.1,152.4,107.2,20.2,100,1,30.0230484,0,Mumbai,0
07-02-2018,26.9,19.4,64.9,1012.3,202,200.4,18.4,100,1,29.67828751,0,Mumbai,0
08-02-2018,26.1,20.1,71.6,1012.2,197.1,241.7,23.5,100,1,31.33514404,0,Mumbai,0
09-02-2018,26.1,16.1,57.1,1012.3,178.6,244,20.2,0,0,30.19078636,0,Mumbai,0
10-02-2018,25.5,14.6,52,1012.7,179.8,251.2,23.3,0,0,30.19218254,0,Mumbai,0
11-02-2018,24.9,18.3,67,1013.3,186.5,254.2,25.3,100,1,30.11968231,0,Mumbai,0
12-02-2018,24.3,16.9,64.8,1015.7,167.5,260.2,24,0,0,29.77572823,0,Mumbai,0
13-02-2018,25.2,17,61.2,1016.7,163.7,259.8,24,0,0,30.54401016,0,Mumbai,0
14-02-2018,28.3,17.7,53.9,1015.4,122.4,250.9,27.1,0,0,32.83856583,0,Mumbai,0
15-02-2018,30,17.3,46.8,1016,162,238.9,20.7,0,0,34.08195114,0,Mumbai,0
16-02-2018,29.2,17,49.7,1015.2,171.6,237.9,22.2,0,0,33.15686798,0,Mumbai,0
17-02-2018,29,15.1,45,1012.2,228.5,254.4,23.7,0,0,32.84658432,0,Mumbai,0
18-02-2018,28.2,13.4,41.4,1010.4,208.1,258.7,19.5,100,1,32.86861038,0,Mumbai,0
19-02-2018,28.1,15.7,48.5,1010.3,204.5,259,23.5,0,0,33.28536987,0,Mumbai,0
20-02-2018,27.6,19.3,61.6,1010.6,243.4,250.4,21.3,100,1,33.54771042,0,Mumbai,0
21-02-2018,28.1,17.3,54.6,1009.6,193.7,249.5,18.4,0,0,33.69545746,0,Mumbai,0
22-02-2018,28.6,17,51.6,1008.6,182.1,242.1,22.3,0,0,33.73163986,0,Mumbai,0
23-02-2018,28.3,20,63,1009.5,182.7,238,22.9,0,0,33.73325729,0,Mumbai,0
24-02-2018,29.5,16.4,46.9,1011.2,159.5,234.2,18.8,0,0,34.46858978,0,Mumbai,0
25-02-2018,30.8,16.2,43.3,1011.6,179.3,250.9,20.2,0,0,35.26840973,0,Mumbai,0
26-02-2018,30.6,16.2,43.6,1010.9,165.2,256.5,20.5,0,0,35.46211243,0,Mumbai,0
27-02-2018,30.8,14.9,40.1,1009.9,178.5,262.1,20.2,0,0,36.06560516,0,Mumbai,0
28-02-2018,30.6,17,45.3,1009.7,143.6,254.8,19.3,0,0,35.88735962,0,Mumbai,0
01-03-2018,28.9,18.6,55.3,1009.6,167.1,250.6,16.6,0,0,35.58332062,0,Mumbai,0
02-03-2018,29,20.6,61.7,1009.1,187.4,246.2,19.5,0,0,35.2015686,0,Mumbai,0
03-03-2018,29.1,21.6,66.1,1008.6,196.2,246.2,18.3,0,0,34.32389069,0,Mumbai,0
04-03-2018,28.5,22.5,70.6,1008.9,223.6,247.9,19.6,0,0,33.75205612,0,Mumbai,0
05-03-2018,28.4,19.2,58.6,1010.1,223.8,265.6,24.6,0,0,33.91672134,0,Mumbai,0
06-03-2018,29.6,18.2,52.3,1009.7,250.3,264.7,22.2,0,0,34.43753815,0,Mumbai,0
07-03-2018,28.7,20,60.3,1009.4,261.9,249.2,23.5,100,1,34.35764313,0,Mumbai,0
08-03-2018,27.3,20.1,65.6,1010.4,215.5,268,27.1,0,0,34.65262222,0,Mumbai,0
09-03-2018,28.6,16,47.8,1010.5,282.3,266.8,25.8,0,0,33.78607941,0,Mumbai,0
10-03-2018,28.6,20.7,62.8,1010.2,297.7,263.7,22.8,100,1,34.03698349,0,Mumbai,0
11-03-2018,30.9,16.6,46.5,1010.2,199,276.6,24.7,0,0,36.03988647,0,Mumbai,0
12-03-2018,30.5,14.7,40.6,1010.4,238.3,269.4,25.2,0,0,35.2602005,0,Mumbai,0
13-03-2018,31.1,9.6,28.6,1010.3,273.8,264.2,23.7,100,1,36.07901764,0,Mumbai,0
14-03-2018,31.2,10.9,32.5,1009.8,232.1,268.7,24,0,0,35.2656517,0,Mumbai,0
15-03-2018,28.1,18.7,57.3,1010.1,245.8,145.9,18.4,100,1,32.65550232,0,Mumbai,0
16-03-2018,28.8,17.9,53.3,1009.4,175,251.6,23.3,100,1,33.54342651,0,Mumbai,0
17-03-2018,28.9,19,57.4,1009.3,206.9,257.9,24,0,0,34.36215591,0.102700293,Mumbai,0
18-03-2018,28.6,21.2,65.8,1009.8,246.2,257.2,23.3,100,1,34.35842896,0,Mumbai,0
19-03-2018,28.5,20.3,61.9,1011.8,240.8,299.9,24,0,0,34.40871811,0,Mumbai,0
20-03-2018,28.1,22,70.6,1011.4,226.5,301.1,24,0,0,34.61929321,0,Mumbai,0
21-03-2018,28,20.2,64.9,1011.2,255,304.6,28.9,0,0,34.14093781,0,Mumbai,0
22-03-2018,27.1,18.8,62.2,1010.6,252.9,313.7,27.1,0,0,33.30952454,0,Mumbai,0
23-03-2018,27.1,19.7,64.8,1010.5,210.7,198.6,29,0,0,34.03799057,0,Mumbai,0
24-03-2018,28.6,20.9,64.6,1010.6,287.7,288.8,24.1,0,0,35.89990997,0,Mumbai,0
25-03-2018,31.9,18.8,52.2,1010.7,173.2,208.2,20.6,0,0,38.33024597,0,Mumbai,0
26-03-2018,32.4,15.8,41.5,1010.5,198.3,287.4,25.9,0,0,38.64192963,0,Mumbai,0
27-03-2018,29.2,25.1,79.5,1010.4,227.1,252.7,24.1,0,0,37.71627808,0,Mumbai,0
28-03-2018,28.6,24.1,77.2,1010.3,189.4,284.9,24.1,0,0,36.22687531,0,Mumbai,0
29-03-2018,28,23.7,78.3,1010,217.6,307.9,24,0,0,36.08150482,0,Mumbai,0
30-03-2018,28.3,23.5,75.5,1009.2,237.8,301.7,25.8,0,0,35.61081314,0,Mumbai,0
31-03-2018,28.5,23.6,75.2,1008.9,215.4,248.6,22.9,0,0,35.32479095,0,Mumbai,0
01-04-2018,28.4,22.6,71.9,1008.3,211.7,283,21.7,0,0,35.46900558,0,Mumbai,0
02-04-2018,28.7,21.9,67.6,1009.4,180.3,306,22.5,0,0,36.12864685,0,Mumbai,0
03-04-2018,28.9,21.8,66.7,1009,201.5,297.6,22.4,0,0,36.06344986,0,Mumbai,0
04-04-2018,29.3,22.8,68.8,1007,219.3,292.6,23.1,0,0,36.35993195,0,Mumbai,0
05-04-2018,29.5,23.2,69.8,1006.2,211.8,229.6,21.9,0,0,36.47075653,0,Mumbai,0
06-04-2018,29.4,22.8,68.4,1007.6,240,185,28.3,0,0,35.64251709,0,Mumbai,0
07-04-2018,29.6,23,68.7,1008.7,207.9,275.5,24.6,0,0,36.1867981,0,Mumbai,0
08-04-2018,29.3,22.8,69,1009,174.7,300.7,24,0,0,36.33340073,0,Mumbai,0
09-04-2018,29.6,20.7,61.1,1009.4,222.3,307.6,29,0,0,36.20307159,0,Mumbai,0
10-04-2018,29.3,23.2,71,1008.3,191.1,301.5,25.8,0,0,35.91495514,0,Mumbai,0
11-04-2018,29.4,23.8,72.3,1009,219.7,286.5,24.7,0,0,36.22452927,0,Mumbai,0
12-04-2018,29.3,24.1,73.9,1008.4,227,309.6,26.5,0,0,35.5986824,0,Mumbai,0
13-04-2018,29.3,24.6,76.2,1008.3,211.3,314,26.5,0,0,35.8033371,0,Mumbai,0
14-04-2018,29.4,24.5,75.8,1008,213.4,297.1,25.9,0,0,36.42327118,0,Mumbai,0
15-04-2018,29.6,24.7,75.3,1008.6,208.1,277.7,25.9,0,0,36.35783386,0,Mumbai,0
16-04-2018,30.4,25.1,73.6,1009.3,242.7,299,25.9,0,0,36.49230194,0,Mumbai,0
17-04-2018,31.6,25.7,71.8,1009.6,227.2,289.1,24,0,0,38.01004791,0,Mumbai,0
18-04-2018,31.8,25.4,70.2,1009.8,225.8,297.9,21.7,0,0,38.47753906,0,Mumbai,0
19-04-2018,31.5,23.7,64.8,1007.5,207.3,265.2,23.5,0,0,37.95045853,0,Mumbai,0
20-04-2018,30.4,23.6,67.5,1008.6,213.6,313.6,23.6,0,0,36.41514587,0,Mumbai,0
21-04-2018,30.2,24.3,71.2,1008.5,243.2,297.5,25.8,0,0,36.3730545,0,Mumbai,0
22-04-2018,31.2,21.6,60.1,1008.4,259.7,322,22.8,0,0,37.48144531,0,Mumbai,0
23-04-2018,30.1,23.5,68.4,1008.7,198.6,322.8,27.1,0,0,37.67643356,0,Mumbai,0
24-04-2018,31,23.5,66.8,1008.6,225.2,328.2,27.1,0,0,38.34913635,0,Mumbai,0
25-04-2018,30.3,23.3,67.5,1008.1,254.1,328.4,27.1,0,0,37.43832779,0,Mumbai,0
26-04-2018,29.3,23.5,71.4,1007.8,217.4,326.4,25.8,0,0,35.88124084,0,Mumbai,0
27-04-2018,29.4,23.9,73,1008.5,215,324.1,25.3,0,0,36.7550087,0,Mumbai,0
28-04-2018,29.5,24.1,73.2,1008.9,223.7,312.4,22.2,0,0,36.90176392,0,Mumbai,0
29-04-2018,30,24.3,72.1,1008.7,223,312.8,24.7,0,0,36.87161255,0,Mumbai,0
30-04-2018,29.8,24.2,72.2,1007.8,234.9,312.6,22.2,0,0,37.18746185,0,Mumbai,0
01-05-2018,29.9,24.4,72.7,1008.2,217,315.3,25.9,0,0,37.49567795,0,Mumbai,0
02-05-2018,29.8,24.3,72.8,1008.4,222.2,320.6,22.3,0,0,37.69125366,0,Mumbai,0
03-05-2018,30.3,24.5,72,1008,195.3,300.5,22.3,0,0,37.36219025,0,Mumbai,0
04-05-2018,30.5,24.7,71.6,1008.2,193.6,292.9,24.1,0,0,37.5437088,0,Mumbai,0
05-05-2018,30.6,24.5,70.6,1008.6,244.6,177.7,22.9,0,0,37.62677383,0,Mumbai,0
06-05-2018,30.6,25.4,74.2,1009.1,198.8,274.7,22.3,0,0,37.30506516,0,Mumbai,0
07-05-2018,30.9,24.1,67.9,1009,232.4,253.3,22.3,0,0,36.84784698,0,Mumbai,0
08-05-2018,30.5,24.3,70.2,1007.2,223,308.7,25.8,0,0,36.6304512,0,Mumbai,0
09-05-2018,31,24.8,70,1007.6,222.2,312.9,27.1,0,0,37.64517212,0,Mumbai,0
10-05-2018,30.9,26,75.4,1008.7,246.7,283.8,24.6,0,0,38.23815918,0,Mumbai,0
11-05-2018,31.3,25.2,70.3,1008.4,256.7,285.4,22.8,0,0,37.2647438,0,Mumbai,0
12-05-2018,31,24.1,67.4,1008.7,264,200.5,22.8,0,0,36.86590958,0,Mumbai,0
13-05-2018,30.8,25.2,72.7,1007.6,199,293,24,0,0,37.21162796,0,Mumbai,0
14-05-2018,31.2,25,70.3,1008.2,259.3,302.1,25.9,0,0,36.54092407,0,Mumbai,0
15-05-2018,31,24.9,70.3,1007.5,256,299.8,25.8,0,0,36.64970016,0,Mumbai,0
16-05-2018,31,25.3,72.4,1006.3,236.8,240.2,22.2,0,0,37.32521439,0,Mumbai,0
17-05-2018,31.5,26.4,74.8,1005.7,271.3,233.2,24.6,100,1,38.22927475,0,Mumbai,0
18-05-2018,31.7,26.3,73.4,1006.7,243.5,232.9,20.5,100,1,36.93553162,0,Mumbai,0
19-05-2018,31.5,25.8,72.6,1006,237.5,184.6,23.6,0,0,37.67749023,0,Mumbai,0
20-05-2018,31.2,25.2,70.7,1006.4,203.2,242.1,21.1,0,0,37.15103149,0,Mumbai,0
21-05-2018,31.4,25,69.3,1006.6,240.3,151.4,23.5,0,0,37.41147232,0,Mumbai,0
22-05-2018,31,24.7,69.5,1007,215.1,272.3,24.1,0,0,36.48874283,0,Mumbai,0
23-05-2018,30.9,25,71,1006.1,269.8,291.7,16.6,0,0,37.02565384,0,Mumbai,0
24-05-2018,31.5,24.9,68.4,1006.3,255.3,229.4,22.9,0,0,34.99060059,0,Mumbai,0
25-05-2018,31.1,24.8,69.2,1006.1,296.3,271.6,26.5,0,0,36.56301117,0,Mumbai,0
26-05-2018,31.6,26,72.7,1004.5,306.2,221.6,21.9,100,1,37.78770447,0,Mumbai,0
27-05-2018,31.8,26.8,75.1,1004.2,292.2,144.3,24.6,100,1,37.59156036,0,Mumbai,0
28-05-2018,31.4,26,73.3,1003.5,281,182.7,28.3,100,1,37.01197815,0,Mumbai,0
29-05-2018,31.6,25.7,71.3,1004,266.1,158.1,25.3,100,1,35.83396149,0,Mumbai,0
30-05-2018,31.7,25.8,71.7,1003.8,253.8,219.4,21.1,100,1,36.74633408,0,Mumbai,0
31-05-2018,31.8,25.8,70.8,1004.4,252.9,249.5,23,100,1,37.28863525,0,Mumbai,0
01-06-2018,32.2,25.9,69.8,1005.5,257.5,203.1,28.3,100,1,37.06652451,0,Mumbai,0
02-06-2018,31.3,26,73.8,1006.4,208.8,179.6,23.1,100,1,36.46164322,0,Mumbai,0
03-06-2018,30.2,24.9,74.2,1005.5,195.9,111.6,18.4,100,1,34.78787231,1.098866224,Mumbai,0
04-06-2018,30.7,25.6,74.9,1004.5,201.8,116.8,23.3,100,1,35.07008362,0,Mumbai,0
05-06-2018,29.7,24.4,74,1004.6,179.8,169,18.9,100,1,35.66086578,22.39774323,Mumbai,0
06-06-2018,31.6,26.6,75.3,1006.4,239.8,148.8,25.3,100,1,34.65584564,0,Mumbai,0
07-06-2018,28.5,26.3,88,1004.8,211.1,104.9,18.3,100,1,33.17082977,19.00563812,Mumbai,0
08-06-2018,30.6,26.6,79.6,1001.6,198.8,88.9,24.7,100,1,34.21510315,4.510498047,Mumbai,0
09-06-2018,27.4,26.2,93,1001.1,182.3,117.7,31,100,1,32.67789078,55.19964218,Mumbai,0
10-06-2018,30.9,27.3,81.4,1001.7,246.5,178.2,30,100,1,33.20614243,27.02979088,Mumbai,0
11-06-2018,31.1,27,79,1003.2,247.3,168.7,31.7,100,1,34.06649399,4.575865746,Mumbai,0
12-06-2018,31,26.6,77.6,1003.4,238.5,210.9,27.7,100,1,33.95030212,1.115224957,Mumbai,0
13-06-2018,31.2,26,74,1004,238.4,221.2,25.4,100,1,34.02906799,0,Mumbai,0
14-06-2018,31.2,25.8,73.5,1005.1,232,249.4,22.3,100,1,34.31458282,0,Mumbai,0
15-06-2018,30.5,24.8,71.7,1005.6,224,272.5,26.6,100,1,34.19792175,2.002234459,Mumbai,0
16-06-2018,27.5,24.4,83.6,1006.8,158.8,255.4,18.4,100,1,32.53152847,0.127547368,Mumbai,0
17-06-2018,27.2,25.2,88.8,1005.9,184.8,287.3,33.5,100,1,31.13545227,28.35043335,Mumbai,0
18-06-2018,27.5,25.2,87.4,1004.4,172.2,194.4,21.8,100,1,32.08153152,44.36950684,Mumbai,0
19-06-2018,29.2,25.5,80.9,1003.8,188.9,183.3,22.3,100,1,33.34123611,0.209060937,Mumbai,0
20-06-2018,30.6,26.2,77.7,1003.7,248.3,108.4,20.1,100,1,34.08905029,0,Mumbai,0
21-06-2018,30.9,26.1,75.8,1004.1,287.8,151.9,23.3,100,1,31.69583702,0,Mumbai,0
22-06-2018,30.7,26.3,77.5,1004,262.3,129.3,29,100,1,32.36705399,2.835878134,Mumbai,0
23-06-2018,26.6,24.8,90.3,1004,186.3,115.9,20.5,100,1,29.78851128,39.64757538,Mumbai,0
24-06-2018,25.9,24.7,92.9,1003.7,213.2,132.7,25.9,100,1,28.57346916,24.05256844,Mumbai,0
25-06-2018,27.3,25.7,91.6,1002.3,254.7,123.8,27.7,100,1,27.69630814,157.1641235,Mumbai,0
26-06-2018,29.3,25.7,81.2,1001.7,241.8,186.1,29,100,1,30.02549744,116.4288254,Mumbai,0
27-06-2018,30,25.9,78.9,1001.2,237.5,228.5,25.9,100,1,31.13637352,26.04904175,Mumbai,0
28-06-2018,27.1,25.2,89.6,1001.6,172.7,220.4,22.4,100,1,30.14678383,19.67845345,Mumbai,0
29-06-2018,28,25.7,87.7,1002.3,175.1,153.9,17.2,100,1,31.18169594,57.17951965,Mumbai,0
30-06-2018,28,24.9,83.9,1004.2,168.4,188.2,24.1,100,1,31.60104179,47.2197113,Mumbai,0
01-07-2018,28.7,24.6,79.1,1005,176.3,243.8,22.9,100,1,32.00446701,1.966501832,Mumbai,0
02-07-2018,27.7,25.1,86.4,1004.6,192.5,174,22.3,100,1,30.71695709,0,Mumbai,0
03-07-2018,25.9,24.9,94.6,1004.8,156.3,184,27.2,100,1,28.87165833,57.2546196,Mumbai,0
04-07-2018,27.6,25.2,86.8,1004.6,225.8,169.7,31.3,100,1,29.23286438,68.20516205,Mumbai,0
05-07-2018,28.7,26.3,87,1004.9,252.8,133.5,22.3,100,1,29.97855759,107.5691986,Mumbai,0
06-07-2018,28.9,26.1,85.2,1004.8,256,183,24.6,100,1,30.81923485,17.22053719,Mumbai,0
07-07-2018,27.8,25.7,88.6,1003.8,259.1,84.8,26.4,100,1,29.20480537,51.73662186,Mumbai,0
08-07-2018,25.8,24.8,94.3,1003.2,172.8,172.3,21.1,100,1,28.68159294,253.5310516,Mumbai,1
09-07-2018,25.5,24.8,95.9,1003,178.6,128,23.7,100,1,27.02488327,79.91627502,Mumbai,0
10-07-2018,26.4,25.3,93.8,1003,246,156.7,25.8,100,1,27.74666977,120.5560913,Mumbai,0
11-07-2018,28.8,26.1,85.4,1002.9,254.2,207.3,24.1,100,1,27.7573185,147.4267883,Mumbai,0
12-07-2018,28.7,25.8,84.2,1002.2,252.5,120.8,28.3,100,1,27.57357979,18.91576958,Mumbai,0
13-07-2018,28.1,25.6,86.8,1001.5,247.7,156.1,32.3,100,1,27.85235596,12.55046272,Mumbai,0
14-07-2018,28.2,25.9,87.4,1000.8,248.5,260.2,35.3,100,1,28.40196228,56.6310463,Mumbai,0
15-07-2018,27.3,25.7,91.2,999.6,250.3,87.8,35.4,100,1,28.18987274,60.77223969,Mumbai,0
16-07-2018,27.5,25.7,90.3,1000.5,255.3,166.6,116.7,100,1,26.97624588,149.8781891,Mumbai,0
17-07-2018,27.7,25.2,86.4,1001.6,247.4,209.1,30.2,100,1,27.68409348,52.48478317,Mumbai,0
18-07-2018,28.3,25.2,83.5,1003.2,250.1,202,27.8,100,1,27.83973885,29.26897049,Mumbai,0
19-07-2018,28.6,25.3,82.7,1003.6,249.8,224.1,26.5,100,1,27.90555954,12.73522758,Mumbai,0
20-07-2018,27.8,25.1,85.6,1003.2,247.9,138.5,24.6,100,1,28.08071327,11.50505257,Mumbai,0
21-07-2018,27.8,25.2,85.8,1004.2,244,193.2,25.9,100,1,27.94042206,29.59371758,Mumbai,0
22-07-2018,28,25.1,84.5,1004.3,248,173.9,29.5,100,1,28.11046028,19.78894806,Mumbai,0
23-07-2018,27.9,25.2,85.3,1003.8,240.6,191.8,34.9,100,1,27.78619957,6.17650032,Mumbai,0
24-07-2018,28.1,25.2,84.6,1005.2,242.3,195.1,22.9,100,1,27.41059875,10.28898048,Mumbai,0
25-07-2018,28.6,24.6,79.5,1005.9,241.8,172.1,24.2,100,1,28.53413391,4.501998425,Mumbai,0
26-07-2018,28.1,24.9,83,1006.5,238.6,214.9,24.1,100,1,27.77378845,3.355976105,Mumbai,0
27-07-2018,27.9,24.9,83.9,1005.5,227.9,230.9,27,100,1,28.36439133,2.10750556,Mumbai,0
28-07-2018,28.6,25.2,82.3,1005.7,231.9,246.8,30,100,1,29.77100372,2.230646372,Mumbai,0
29-07-2018,28.7,25.2,81.7,1005.8,230.6,224.6,25.9,0,0,29.54118538,0.973867357,Mumbai,0
30-07-2018,28.7,25,80.2,1005.4,233.3,265.5,27.1,100,1,29.67189407,0,Mumbai,0
31-07-2018,28.7,24.9,80.3,1005.6,238.1,251.6,27.3,100,1,29.82858276,2.946656704,Mumbai,0
01-08-2018,28.6,25.1,81.5,1006.1,237.8,212.2,28.7,100,1,29.99196434,1.967989445,Mumbai,0
02-08-2018,28.5,25.1,81.8,1007.6,240.3,257.8,24.1,100,1,29.93005753,4.140105724,Mumbai,0
03-08-2018,28.4,25.1,82.6,1008.5,243.3,214.8,24.7,100,1,29.30599213,4.584702015,Mumbai,0
04-08-2018,27.9,24.8,83.7,1008,248.8,180.5,27.7,100,1,29.26453972,11.97951508,Mumbai,0
05-08-2018,28.6,24.7,79.4,1007.8,247.1,273.4,27.7,100,1,29.30064583,9.675327301,Mumbai,0
06-08-2018,28,24.5,81.5,1006.3,243.2,253.4,26.5,100,1,29.20521355,5.290343761,Mumbai,0
07-08-2018,28.3,24.5,80,1004.4,240,237.7,25.9,100,1,29.02490234,2.815976858,Mumbai,0
08-08-2018,28.5,25,81.2,1003.6,241.6,168.4,27.7,100,1,28.78085709,2.007522345,Mumbai,0
09-08-2018,27.9,24.9,84.1,1006.5,245.7,249.1,26.7,100,1,29.16342163,5.104333401,Mumbai,0
10-08-2018,28.2,25.1,83.7,1008.4,252.9,283,29.5,100,1,29.72955132,6.683439255,Mumbai,0
11-08-2018,27.7,25.1,85.8,1007,259.9,260.5,29.5,100,1,29.1906147,12.45995617,Mumbai,0
12-08-2018,27.3,24.5,84.9,1003.8,244.7,264.3,29.5,100,1,28.56157303,14.13085747,Mumbai,0
13-08-2018,27.2,24.7,86.2,1003,247.1,206,26,100,1,28.50660133,22.11929321,Mumbai,0
14-08-2018,28.5,25.1,82.3,1004,261,259.6,28.4,100,1,29.3618679,10.52052307,Mumbai,0
15-08-2018,27.4,24.7,85.3,1003.9,265.7,172,33.5,100,1,28.68203354,4.820951462,Mumbai,0
16-08-2018,27.4,24.9,86.6,1003.3,276.2,210.3,30.7,100,1,27.49994469,13.64448929,Mumbai,0
17-08-2018,27.3,24.7,85.9,1002.6,260,188.1,32.5,100,1,27.52422142,15.90030861,Mumbai,0
18-08-2018,27.3,24.7,86.1,1004,249.8,233.7,31.1,100,1,28.22264099,17.36490631,Mumbai,0
19-08-2018,27.7,25,85.8,1004.9,258.7,277.5,28.3,100,1,28.59815216,8.761522293,Mumbai,0
20-08-2018,27.3,24.5,85,1005.4,261.1,247.5,33,100,1,27.77698135,16.11232185,Mumbai,0
21-08-2018,26.9,24.6,87.4,1005.3,251.7,102.5,25.9,100,1,25.7582016,26.1600399,Mumbai,0
22-08-2018,27.1,24.8,87.5,1006.4,244.4,269.2,22.3,100,1,27.70478439,38.58786392,Mumbai,0
23-08-2018,27.4,24.7,85.1,1007.6,247.5,231.6,24,100,1,28.72311211,16.50450897,Mumbai,0
24-08-2018,27.5,24.5,84.1,1007.4,248.7,245.8,22.2,100,1,29.30037308,9.644298553,Mumbai,0
25-08-2018,27.4,24.3,83.2,1006.7,248.5,211.9,25.9,100,1,28.81464767,5.78009367,Mumbai,0
26-08-2018,27.1,24.4,85.1,1005,243.1,217.7,23.1,100,1,28.52768326,11.33349133,Mumbai,0
27-08-2018,27.3,24.3,83.9,1005.1,236.5,181.9,24.7,100,1,27.87172699,11.72800922,Mumbai,0
28-08-2018,27.1,23.8,82.4,1005.5,249.8,198.9,20.5,100,1,28.49603271,2.715095758,Mumbai,0
29-08-2018,28.1,24.3,80.1,1007.1,247.4,270.2,21.1,100,1,29.53555298,6.592421055,Mumbai,0
30-08-2018,28.1,24.4,80.2,1007.5,265.7,283.2,25.8,100,1,29.70569038,1.017122388,Mumbai,0
31-08-2018,28.3,24.2,78.6,1007.9,258.8,279.5,27.7,100,1,29.82446861,0.407814622,Mumbai,0
01-09-2018,28.1,24.3,80.4,1008.5,252.5,279.8,25.3,100,1,29.00094414,4.01543808,Mumbai,0
02-09-2018,27.7,24.1,80.7,1008.5,248.7,284.2,24.8,100,1,28.38869476,10.10013962,Mumbai,0
03-09-2018,27.9,24.1,79.7,1008.6,258.3,262.4,28.3,100,1,28.72326088,12.03694439,Mumbai,0
04-09-2018,28.1,24,78.3,1009.6,259.6,280.6,26.5,100,1,29.40894127,13.68573952,Mumbai,0
05-09-2018,28.2,23.8,77.2,1009.2,268.3,207.3,27.7,100,1,29.63136864,0.182535201,Mumbai,0
06-09-2018,28.3,23.3,74.4,1008.2,270.5,222.2,24.6,0,0,29.96066284,0,Mumbai,0
07-09-2018,28,22.8,73.7,1008,264.5,258.8,24.7,100,1,29.16161156,0,Mumbai,0
08-09-2018,28.3,22.7,72.1,1008.1,249,275.3,24.7,100,1,29.6404171,5.156997204,Mumbai,0
09-09-2018,27.8,23,75.6,1009.2,199,296.4,21.1,0,0,29.66970444,6.397294044,Mumbai,0
10-09-2018,28.1,23.1,74.9,1011.8,231.1,286.1,21.1,0,0,31.01997185,1.772918582,Mumbai,0
11-09-2018,28.1,23.1,74.6,1012.4,220.7,285.5,25.3,0,0,31.4640255,0,Mumbai,0
12-09-2018,28,23.1,75.1,1010.7,238.5,281.9,24.1,0,0,31.14440918,0,Mumbai,0
13-09-2018,28,23.3,75.6,1009.3,215.1,256.9,19.4,100,1,30.60090256,0,Mumbai,0
14-09-2018,27.5,23.8,80.3,1009.8,173,245.9,13,100,1,31.19945526,0,Mumbai,0
15-09-2018,28.3,24.6,80.7,1010.4,185.8,264.6,21.1,100,1,31.372612,0,Mumbai,0
16-09-2018,28,24.4,81,1009,184.2,283,21.1,100,1,31.16841698,1.386503935,Mumbai,0
17-09-2018,28.5,23.5,75,1008.2,195.4,296.4,25.1,0,0,31.69691849,0.547409058,Mumbai,0
18-09-2018,28.5,23.2,73.5,1008.8,210.3,288.1,24.1,100,1,31.50990868,6.496243954,Mumbai,0
19-09-2018,27.3,23.2,78.7,1008.8,281.3,245.4,14.8,100,1,30.47665596,0,Mumbai,0
20-09-2018,27.9,24.3,80.7,1006.8,270.1,249.4,20.5,100,1,32.28499222,0,Mumbai,0
21-09-2018,28.8,25,80.3,1005.6,188.2,212.6,22.9,100,1,32.70237732,6.03482008,Mumbai,0
